35	448.092893036937
35.5	436.657588421901
36	425.953425760711
36.5	416.976408940436
37	410.763211542552
37.5	405.557951318553
38	404.687896254246
38.5	403.817867513366
39	409.257200035708
39.5	414.742980244639
40	423.410885451239
40.5	432.890561267974
41	442.111144369191
41.5	451.159602969801
42	459.364408903185
42.5	466.329008519075
43	472.439847271847
43.5	475.317717328087
44	478.117946436979
44.5	475.009272574558
45	471.900633810039
45.5	466.731963149292
46	461.101956884923
46.5	454.822841239094
47	448.147733509437
47.5	441.706448005568
48	435.581298083092
48.5	430.395350479888
49	428.368192156496
49.5	426.449828556068
50	427.696470951414
50.5	428.943113346759
51	432.344021119039
51.5	436.163572283908
52	441.140836533916
52.5	446.765499142644
53	452.187436267109
53.5	457.356901017898
54	461.973293022668
54.5	464.925566244757
55	467.751737090761
55.5	468.347041387843
56	468.942350072163
56.5	467.465360143366
57	465.644160698495
57.5	462.470516231493
58	458.605193014657
58.5	454.85635096141
59	451.241179269454
59.5	447.931758567018
60	445.450222799155
60.5	443.093104708063
61	442.298031924996
61.5	441.502989852593
62	442.902768783348
62.5	444.608000371452
63	447.204587063381
63.5	450.217009315709
64	453.274839479266
64.5	456.380766930825
65	459.314723435099
65.5	461.827755183128
66	464.176419066981
66.5	464.941706892624
67	465.70696839484
67.5	464.602564636208
68	463.286068640611
68.5	461.215603892895
69	458.825375318125
69.5	456.174220162439
70	453.268583278164
70.5	450.475400073178
71	447.932188516323
71.5	445.586363175327
72	444.769560403437
72.5	443.952757631546
73	444.492888026055
73.5	445.153623587686
74	446.71648930918
74.5	448.625973140301
75	451.017390656514
75.5	453.842192684325
76	456.57018592284
76.5	459.102109116836
77	461.496882869966
77.5	463.009883246625
78	464.522883623284
78.5	464.947111969593
79	465.300135446408
79.5	464.727535104941
80	463.834254003721
80.5	462.392638373305
81	460.49642593653
81.5	458.687041323054
82	457.038234000295
82.5	455.492276693283
83	454.507442713652
83.5	453.522582410595
84	453.509183786353
84.5	453.537411274359
85	454.751368748094
85.5	456.33367432028
86	458.293940428936
86.5	460.542781491124
87	462.805144020213
87.5	465.090451802995
88	467.301970633219
88.5	469.166072876536
89	471.030148796427
89.5	471.605556970086
90	472.153593167111
90.5	471.56484779054
91	470.661528689233
91.5	469.221281877012
92	467.403776486368
92.5	465.358854237123
93	462.960202165778
